4011|23|2|6|3|3|2
2794|591|16|19|9|6|1
2474|280|12|18|3|1|5
4149|855|12|26|2|9|9
2335|1093|18|-10|0|3|1
1382|1281|9|-11|8|1|3
2776|1120|8|-21|2|4|10
660|1311|19|-21|4|10|4
3119|568|5|11|2|4|7
2148|367|8|6|2|2|7
4986|361|4|35|7|1|5
2105|1346|15|21|5|7|2
871|1231|20|-30|9|9|5
610|599|11|12|6|10|6
290|890|9|-8|0|5|7
607|1017|16|4|0|4|2
4385|618|10|32|7|9|9
2965|484|9|-1|4|5|7
284|1263|11|-10|8|3|7
1200|1329|6|18|9|1|10
1244|599|10|1|0|10|4
2255|535|16|28|6|6|0
3337|1295|3|-26|6|2|3
3385|381|10|20|6|3|8
2204|1240|6|35|0|3|10
2956|1414|10|27|6|6|1
2374|1421|19|40|3|8|5
4029|586|10|-19|2|10|6
1775|1468|7|6|10|1|5
237|18|5|9|0|6|10
3310|1240|19|37|6|10|6
3515|944|9|39|7|5|6
2643|823|15|-15|8|7|9
136|859|20|-10|4|3|1
4604|939|8|-23|9|6|6
2413|1055|9|23|10|8|9
747|59|7|-23|7|5|10
4190|1483|6|-13|7|3|3
1736|1108|17|-10|7|2|3
3512|94|3|7|7|7|3
3798|70|18|15|7|1|10
2829|806|15|5|2|3|5
886|578|20|0|5|4|7
1779|1390|9|-21|4|5|4
2473|912|19|17|0|9|8
1858|927|7|36|4|5|7
647|703|18|23|8|0|7
3780|679|2|14|10|0|4
1104|1440|9|20|9|7|1
4630|1457|19|23|4|0|6
2568|446|16|-2|6|0|0
465|320|11|-13|1|6|5
2214|175|1|-19|9|1|1
381|1107|9|13|9|3|1
2371|791|3|25|8|1|1
2453|1336|15|2|7|1|9
347|1473|6|13|9|10|4
4297|334|2|-7|9|6|3
778|1197|12|1|1|5|2
3479|1256|5|-4|1|2|10
523|775|1|-27|9|6|10
307|423|4|35|0|0|3
4866|1344|20|-15|4|10|6
1037|924|19|7|1|10|1
118|1008|11|-13|9|6|7
644|716|5|-12|4|9|8
58|616|16|24|0|6|3
671|967|10|-26|9|6|0
3670|878|17|-18|8|0|2
4554|715|16|35|3|8|3
1284|751|16|20|6|3|3
4508|616|3|17|1|1|0
736|1110|20|-18|0|10|9
4377|980|5|-27|2|9|3
1851|1033|3|28|1|8|7
1374|589|6|-1|10|4|9
1672|142|7|-11|5|8|4
4739|1314|9|-15|9|10|9
1880|1457|6|-6|6|4|2
1187|544|4|9|5|8|8
286|323|11|-8|1|1|10
1641|917|3|-12|8|10|4
852|1460|6|12|3|5|5
3841|833|18|7|7|9|10
4073|1210|15|-9|5|8|1
68|622|3|11|10|4|6
691|222|15|31|4|6|9
4590|55|14|30|4|4|2
2042|90|4|-28|8|2|1
672|513|4|14|7|8|4
3002|197|18|-30|3|9|4
301|1125|19|23|2|5|9
1946|1262|17|11|0|4|1
3562|129|12|-8|6|9|2
4594|850|14|-23|9|8|3
2666|362|8|40|2|4|3
939|2|13|-27|2|8|10
2271|562|20|-19|5|9|2
2749|988|17|19|9|7|3
3297|1500|19|-18|6|7|7
1257|859|14|18|0|9|8
1758|19|14|2|8|7|2
639|1319|11|-21|4|7|0
1525|495|11|35|8|8|7
3976|676|8|-2|3|1|2
105|893|14|-19|0|4|10
718|408|15|-10|8|0|3
3026|573|18|14|3|10|10
2662|681|11|7|1|0|1
3599|219|15|-7|2|4|8
2512|269|10|34|2|10|8
2637|903|15|10|0|5|4
611|862|2|9|9|9|5
2914|1079|8|-12|3|7|3
3282|111|16|-13|6|9|5
3494|1402|15|27|7|0|0
3666|343|6|-29|5|0|10
3758|697|9|1|1|5|3
2707|592|1|20|6|1|5
4881|1422|13|-5|1|0|5
4907|965|6|21|2|0|10
1574|557|14|16|1|10|4
4685|354|16|9|0|3|9
206|797|8|30|3|9|9
623|383|10|-2|1|2|6
4977|66|9|14|2|10|5
1686|1442|1|12|0|10|4
870|738|3|25|3|4|4
2716|1065|5|-21|4|5|3
1556|651|5|10|10|4|4
2699|283|20|-19|1|10|6
2419|902|12|32|1|7|4
4521|257|6|-7|6|7|10
3456|501|15|0|4|9|4
2891|609|9|27|6|9|1
3260|508|13|-22|6|4|6
1858|321|11|-10|3|3|6
592|327|17|37|9|3|1
1649|1485|6|-1|1|8|6
3717|1429|1|10|0|7|2
3098|720|13|17|1|10|4
4821|773|4|-22|7|9|10
228|272|14|-11|3|0|4
4103|1428|3|24|1|5|3
4153|293|18|-29|3|10|6
1706|1172|14|11|6|0|6
1735|467|5|10|8|5|6
645|1132|18|-11|5|1|7
3110|960|9|-17|10|9|3
4425|1450|2|8|3|3|2
1965|216|9|38|9|10|7
4090|1110|1|-16|2|7|3
25|1218|11|-2|8|5|3
901|742|2|26|8|1|7
3229|1024|2|25|6|1|2
2068|936|14|10|6|10|10
1203|917|11|10|4|0|10
3531|43|11|-8|6|9|8
3085|1428|13|-26|1|1|8
4035|54|11|-10|6|5|4
1349|491|4|-15|1|8|7
3215|826|3|27|3|9|4
3407|1025|4|14|4|0|4
3753|490|10|31|9|2|6
3233|490|18|-30|9|8|4
2029|754|2|-16|3|2|10
2602|1225|19|22|1|7|0
3066|416|7|10|10|4|9
624|1168|7|9|5|4|3
2737|1263|4|-18|5|7|9
1483|451|2|18|3|5|8
2380|461|16|35|7|2|6
4625|491|18|-12|7|3|3
3315|1408|16|-12|6|1|2
362|90|3|29|10|6|1
1037|786|11|-29|0|8|10
409|537|9|33|2|2|2
29|243|12|31|10|9|7
4826|1357|7|-23|7|2|10
1794|1199|1|-27|3|5|7
1448|1498|19|-18|3|5|2
1537|1466|7|4|6|2|6
3785|810|14|-24|6|8|1
4831|1102|1|0|2|4|7
1205|1104|7|-12|10|4|8
3207|175|16|21|6|8|0
368|816|17|-19|8|7|2
3796|77|6|20|0|4|10
4990|1104|16|26|7|4|4
2076|564|14|23|6|6|2
1363|57|13|31|5|8|6
856|494|13|12|10|0|10
2885|578|19|-16|5|0|1
197|813|5|27|8|1|1
4388|253|15|34|1|6|0
2192|652|3|-29|0|9|6
4469|988|15|-20|8|5|2
3445|1173|4|-17|1|1|9
497|185|14|-3|8|10|10
1798|273|17|26|3|7|10
1271|788|20|-24|6|5|0
4730|1260|18|-29|8|0|6
244|436|3|-7|5|5|6
372|546|18|35|7|6|0
4255|666|1|5|6|5|5
934|435|12|-15|4|6|1
690|1343|9|24|2|2|8
4969|464|10|-25|8|1|2
512|643|15|1|7|1|10
4718|499|8|39|7|3|10
4414|196|4|32|6|9|5
1524|1191|18|17|5|7|0
2166|324|16|20|8|2|6
3685|620|15|18|7|8|9
3458|392|18|-18|0|4|6
4435|560|10|5|8|7|6
4860|588|12|29|6|9|1
3588|148|5|5|2|2|1
4505|370|10|15|10|5|0
3189|1106|9|11|4|1|10
1051|1|17|-15|8|1|6
1019|38|9|-19|0|9|6
1940|960|13|40|1|6|9
410|114|13|-21|0|10|9
1038|370|4|29|6|7|0
4698|108|9|4|0|7|5
1643|1416|18|28|2|9|0
4691|1149|12|-30|10|8|8
4997|1105|5|-6|7|3|6
4222|274|19|-22|9|4|3
3427|1470|13|40|10|5|6
438|288|20|-15|7|6|7
920|880|20|27|5|5|3
4882|637|3|25|10|9|4
1819|1423|4|-5|1|0|8
252|1274|4|36|1|1|6
1131|836|2|-19|8|1|9
774|523|16|-13|2|6|1
1174|1322|4|-4|3|3|10
4977|491|12|-24|2|7|8
1411|711|2|-24|5|10|7
258|694|6|-30|6|1|7
3465|503|12|26|0|8|3
670|575|3|25|5|7|4
3989|1267|12|24|3|10|8
4712|1493|4|2|10|9|9
4136|949|1|-13|9|1|6
151|410|17|-9|8|6|4
4075|842|5|-22|10|10|6
1480|458|14|-10|0|1|6
4187|349|11|16|8|5|7
2154|806|19|-3|6|3|2
4749|1159|10|17|7|6|1
514|1288|4|-30|9|1|7
4591|1472|11|11|2|8|0
524|1287|19|-12|5|4|10
3363|194|19|37|4|7|2
3321|206|7|10|3|2|8
4745|1126|13|-19|8|0|5
4720|1231|9|24|0|6|0
3515|1232|4|23|3|6|8
1658|530|8|31|2|7|2
1556|241|16|6|6|3|4
4370|1402|19|24|6|10|9
746|1355|15|-3|6|6|3
3093|817|13|28|0|5|0
2049|1321|5|-18|4|0|9
1901|147|13|-9|7|3|1
2223|206|18|15|8|9|10
568|1327|18|29|5|8|9
3198|1025|5|2|4|5|2
3500|174|8|-10|8|2|4
4923|223|17|-19|4|6|8
265|224|20|1|6|5|6
1759|543|13|36|9|0|6
2150|172|12|9|0|8|4
285|1342|18|-8|6|2|0
1123|871|10|-6|6|1|10
1009|1001|8|-19|4|9|5
1746|634|16|32|4|3|9
2483|439|5|35|10|6|5
931|1006|10|11|8|3|4
4383|647|11|12|8|5|5
4112|11|8|24|9|8|7
2488|1169|13|10|6|0|10
945|896|19|37|8|10|3
1396|396|8|-28|7|6|4
4359|828|7|-7|4|10|3
2158|17|4|-9|1|4|4
1963|903|20|21|8|1|10
1176|679|12|33|3|4|2
1167|1306|14|26|10|3|6
614|506|11|-23|8|7|5
4642|1071|18|32|7|0|9
847|347|9|-18|5|6|2
318|819|9|-4|7|3|4
4266|869|4|-25|6|3|10
1542|1225|14|38|7|0|4
4678|553|6|5|4|9|7
2500|196|11|-27|7|5|4
3807|30|7|31|3|2|8
1624|614|5|-27|1|2|8
1398|1071|12|1|1|4|1
2243|87|2|-20|2|3|7
3272|1402|1|35|0|9|4
3156|840|11|-14|5|5|3
2984|1168|11|0|9|6|9
4154|1042|8|-18|2|4|1
1208|767|16|-18|2|7|7
4680|1053|6|-6|6|1|6
525|1006|6|37|10|0|0
1268|1334|12|-4|0|3|2
551|1227|12|-1|2|4|2
3745|314|16|4|7|9|0
3447|263|9|10|8|4|2
1499|902|16|-15|10|9|7
904|1026|15|38|5|2|1
4760|351|14|25|7|6|0
1171|1496|4|-17|3|7|8
3981|1492|20|-9|3|2|10
4035|164|9|-16|0|1|9
2548|750|6|-11|0|1|3
700|283|2|19|3|3|4
893|1079|8|40|4|5|7
675|1215|8|22|5|2|10
4467|608|9|-26|0|4|5
1979|1|13|-5|8|6|5
2742|1427|8|-16|3|0|9
1822|622|15|-17|10|5|9
2975|1423|7|32|0|8|0
3514|1494|11|7|6|5|5
2967|332|16|-21|7|2|8
1844|1068|18|31|0|6|10
760|722|12|-28|8|8|9
2885|222|8|-13|5|4|4
2529|1009|14|8|3|2|2
1414|73|11|10|1|8|7
1756|752|12|-3|9|6|4
982|646|18|-25|1|3|9
1717|515|8|-5|0|10|9
686|136|12|-23|10|9|10
867|239|19|-11|5|8|5
3166|551|6|16|0|8|0
4490|969|19|-19|10|4|10
3067|192|2|13|5|8|2
3188|1112|3|1|6|7|5
665|1162|6|11|1|2|7
3026|912|6|-8|6|6|3
1735|75|8|0|5|1|0
4138|79|8|-15|2|8|10
2966|214|14|-5|6|0|4
1463|401|6|3|7|6|0
2302|845|8|6|8|7|7
2563|1458|20|1|7|6|8
2845|481|10|31|3|6|1
1000|719|10|-21|9|10|4
3838|966|8|21|9|7|7
3470|649|14|35|8|7|0
4533|347|3|39|2|6|9
3899|607|11|12|9|4|3
2952|1166|3|20|1|10|8
3548|510|5|4|3|7|3
2131|257|15|15|4|1|8
1433|1304|3|-21|10|2|9
73|75|19|1|10|9|9
3739|1030|9|33|4|10|7
3157|641|7|21|10|4|1
4128|1114|8|17|2|10|5
2436|72|1|-9|3|6|3
4172|733|14|4|6|8|3
1550|1418|8|-7|6|1|3
4699|1268|9|3|0|8|3
665|1219|15|3|0|7|8
2037|735|13|11|10|10|6
4429|1372|8|-4|8|6|1
4657|1386|17|-23|6|8|4
4793|1441|14|-4|8|10|6
1778|1460|6|-19|3|1|7
401|834|3|36|2|3|10
2958|95|5|-10|5|7|9
1641|1288|17|12|3|1|7
16|739|10|28|1|1|9
2054|853|3|-25|9|3|2
1548|569|5|40|0|3|10
4474|55|18|-13|7|7|6
783|81|13|16|4|9|8
3292|1055|2|33|4|0|9
2295|947|15|17|1|9|2
4993|410|6|-16|5|6|1
372|390|6|-6|3|4|7
4905|758|11|21|3|1|7
3689|141|12|13|5|4|7
4426|61|20|-26|9|8|3
3790|196|13|11|4|10|8
940|1500|11|-8|1|1|10
3032|1099|12|26|1|2|4
1099|543|16|6|10|1|3
2333|1229|12|-8|1|2|9
3300|291|14|-20|1|5|3
1281|328|20|-12|6|5|4
4462|1109|5|15|7|5|6
4553|237|13|-28|8|5|6
4737|954|12|-3|9|6|0
297|403|5|-13|2|10|9
2995|1144|3|40|7|6|7
1236|6|2|-2|1|4|2
177|763|16|4|4|5|2
2546|1365|14|-28|1|3|4
740|756|20|16|10|10|0
3096|929|5|11|4|6|7
1775|244|6|-29|6|8|9
1758|562|1|27|2|10|0
1649|1238|14|32|6|7|7
2998|1176|17|12|10|2|0
1783|1305|11|-25|3|10|2
1943|1457|17|2|4|5|10
197|772|16|-5|9|1|0
1343|248|13|-6|4|8|9
2412|630|2|-28|10|3|3
70|818|3|16|5|0|10
3776|576|17|1|9|9|5
4387|824|12|-20|6|8|1
2018|267|18|30|7|1|9
2100|1313|12|-19|2|10|3
2987|281|4|4|9|8|6
1801|834|1|6|8|9|10
162|312|10|12|8|6|3
2887|147|3|-1|1|3|9
2431|765|12|21|5|4|5
1753|622|13|32|4|8|0
489|1255|2|29|10|5|3
1299|770|10|9|5|9|10
2973|1025|12|19|9|4|10
1047|1272|9|10|7|6|1
3287|1044|3|21|6|7|9
2162|419|1|21|0|5|6
1070|392|7|11|8|9|5
4955|933|16|33|1|2|7
3744|621|3|-22|6|4|8
2808|1090|16|28|9|4|10
1221|718|19|-28|1|5|8
4432|1392|17|-18|10|0|9
1568|346|1|-6|3|1|2
951|768|7|31|9|5|7
2427|278|11|16|8|9|7
4598|939|17|-21|4|8|7
1322|1044|4|-11|10|2|10
949|161|16|-14|9|8|2
4720|22|11|4|3|7|8
2627|123|8|-7|9|10|3
163|1373|16|-29|3|1|6
1569|482|6|13|0|6|3
4237|746|10|21|1|3|10
9|1407|3|13|7|9|9
1172|413|3|-10|3|4|3
3232|451|1|-22|6|0|10
361|1190|16|-6|6|5|0
3058|1144|19|-4|7|0|8
482|1063|12|5|8|3|7
4339|1151|18|-22|0|9|7
2049|1268|2|3|4|10|2
3712|340|14|-29|4|4|8
1030|1159|9|30|4|0|6
3612|383|13|31|0|1|10
2449|857|3|2|5|0|4
2885|614|11|7|5|4|8
4724|601|10|8|2|1|3
1680|8|12|24|8|8|1
2557|233|18|19|9|10|1
4700|341|15|13|0|4|7
4608|1109|8|7|9|6|3
4935|972|14|27|1|7|10
3465|1021|8|23|1|6|0
1079|732|17|0|2|1|5
411|614|6|30|8|3|7
4197|357|5|-30|1|1|8
2250|1367|15|29|10|10|4
346|543|5|17|8|0|0
295|734|4|23|2|6|6
1858|430|14|29|9|6|5
4835|1070|8|-29|3|0|1
2732|484|7|16|3|0|6
4877|654|6|-13|6|0|2
951|861|8|7|6|0|9
960|88|3|-11|7|10|3
3411|210|1|-26|5|7|9
4508|1467|13|14|1|4|10
1298|565|3|-17|1|6|6
3946|313|16|-7|5|0|0
4129|1216|18|17|1|5|4
2959|985|11|40|5|7|0
133|258|5|18|6|5|10
1212|1153|8|-12|2|9|10
3586|854|14|11|1|2|2
1047|883|9|3|7|8|0
830|910|12|-13|2|2|3
4150|9|19|-19|6|6|4
4632|405|13|9|3|6|10
3094|1104|4|40|9|10|4
1660|972|18|-29|7|0|0
4833|270|18|-10|8|1|3
3372|292|2|-28|4|1|2
3311|91|14|-21|8|4|6
2942|143|8|31|8|7|7
3411|18|14|-16|5|2|1
1569|1143|6|-25|7|1|8
1060|309|20|-12|9|9|10
2981|110|2|1|8|7|4
19|1187|11|14|2|5|7
974|953|15|-20|2|10|6
1207|755|18|34|8|2|0
2890|1388|18|-2|9|6|3
2444|766|11|7|10|1|7
2710|877|9|-20|0|5|0
4845|1187|18|-8|10|2|9
4473|60|2|-7|1|0|5
324|710|11|25|8|5|9
3249|293|20|2|7|7|7
3867|721|6|-16|9|5|1
1068|1072|5|12|3|0|10
4073|514|13|5|10|1|4
2990|389|12|3|8|9|3
3030|124|14|37|4|0|4
4430|868|8|-26|8|10|3
3383|1302|13|-28|8|9|1
2246|244|3|-14|6|10|4
2319|1045|11|-26|1|9|9
2516|134|16|-13|6|8|7
4074|992|4|-28|9|8|7
3979|1442|3|2|10|8|2
1275|1363|17|8|6|1|10
2015|1123|18|23|1|2|1
1340|742|7|16|6|2|6
3767|495|5|-24|10|4|6
1474|359|8|34|5|4|2
3097|75|13|-19|6|6|5
619|344|13|-21|7|5|6
4500|846|13|-15|8|6|5
4878|1283|10|27|2|6|10
1688|574|18|34|5|7|5
2299|1387|11|14|5|7|6
4798|1139|6|2|4|10|6
2852|834|11|30|4|8|10
4835|825|12|17|8|9|9
3160|219|13|-19|2|1|5
2547|859|3|31|9|6|9
2218|278|19|-15|9|10|9
258|87|11|40|4|6|0
3991|547|4|30|0|6|1
2086|1203|3|13|2|8|8
722|609|18|-25|3|0|8
775|861|2|16|10|9|3
4818|145|15|-28|4|8|0
4476|771|14|2|6|9|7
1398|884|10|15|9|7|2
1114|1275|13|1|1|0|7
1683|46|8|-13|10|8|3
3280|810|1|12|9|3|4
879|661|8|9|2|5|6
2595|139|16|-3|4|2|3
4694|23|10|0|1|2|3
135|1195|9|14|10|1|1
3402|141|20|-27|4|6|2
3138|1010|12|-30|8|4|6
1403|749|2|29|4|6|10
1845|91|19|36|4|10|3
2281|1409|10|-1|4|4|9
678|168|13|-15|2|3|1
4548|380|13|-1|2|2|3
83|547|7|-30|8|3|2
3646|504|19|16|5|6|5
1259|387|10|-29|5|4|6
4455|481|19|-4|6|9|0
2308|1427|7|-29|0|9|0
2396|389|3|37|6|2|6
2521|218|5|-10|2|6|1
2949|45|6|-24|7|3|8
102|1073|19|-19|10|8|6
765|952|9|11|0|9|1
4557|362|15|10|8|8|10
1539|730|20|36|10|2|3
2632|979|15|29|1|6|0
1203|209|3|34|7|3|9
175|417|6|39|6|9|4
4532|369|7|32|3|5|2
222|729|17|-14|5|0|9
136|738|7|-24|2|9|1
4870|1226|10|0|7|1|2
4277|890|17|-17|4|8|10
1117|1264|20|-9|2|2|10
4570|684|1|-5|7|3|9
1045|1286|14|31|1|5|1
2158|1462|4|-23|5|5|5
1239|601|4|34|10|0|0
4258|843|4|6|1|5|6
4413|1393|14|27|9|0|6
3443|182|1|-25|10|6|0
2682|548|20|12|4|1|8
3469|815|7|0|5|4|4
3237|1057|7|-2|4|0|8
1782|1253|3|15|0|5|9
3923|861|4|-28|5|8|8
4990|906|9|6|1|2|4
4947|1060|7|-7|3|4|3
1533|1367|16|-11|5|0|6
832|1401|15|-6|3|10|4
1483|1389|16|2|8|2|4
2107|1066|9|-30|0|5|7
2358|157|12|4|9|10|8
4627|367|16|-11|4|8|8
995|544|6|-27|3|10|9
2365|854|1|22|8|5|6
2150|853|13|19|3|1|8
3244|1222|9|14|3|2|0
2389|709|12|25|10|9|10
4991|1125|18|36|7|3|4
4236|424|14|7|0|1|3
1245|941|7|40|2|1|3
4564|642|9|-8|2|5|8
1927|483|13|-20|10|4|7
2274|305|13|13|0|6|9
4328|204|13|21|9|9|2
2981|585|5|-13|6|4|9
787|1126|4|5|10|4|6
4983|1168|2|33|9|1|8
3106|418|19|1|7|9|10
3854|886|17|-5|4|8|2
2578|1153|15|-3|2|0|3
2556|582|1|-25|4|6|6
248|683|17|-4|1|10|2
2278|1046|15|34|10|9|1
1020|647|3|14|3|0|1
3751|820|2|9|2|8|8
411|621|20|15|2|3|10
3055|346|9|-25|2|0|0
4585|151|4|-21|3|2|1
328|39|9|12|0|4|4
510|531|2|19|2|6|1
4061|749|19|22|6|3|8
4215|288|14|-30|3|8|5
125|1457|5|-26|7|3|0
2937|754|13|-20|10|10|6
2372|737|18|31|3|10|10
500|238|7|-5|7|3|9
1311|1423|7|-29|3|1|7
3937|320|6|-10|8|4|6
3174|813|13|-6|8|9|5
960|1177|6|-29|3|7|7
2316|799|4|-19|10|3|10
483|151|18|40|1|8|0
2233|14|1|25|9|3|3
2780|216|5|12|6|7|4
3305|1247|19|34|7|2|10
4444|344|9|10|8|4|10
1155|1327|20|1|4|0|10
3548|840|7|14|5|3|10
2650|12|11|4|7|10|5
4311|174|20|37|1|8|8
3825|293|9|-21|6|6|5
709|874|7|12|8|9|5
4415|1340|14|32|8|4|10
575|1094|6|27|10|7|1
4820|1042|3|-6|7|2|0
4415|638|8|-17|1|1|7
24|896|13|10|1|10|5
2049|1317|14|13|9|2|4
3415|449|13|-18|7|3|6
302|462|19|36|0|8|5
2594|212|2|1|4|9|3
304|1011|4|-10|6|8|2
3076|182|2|3|5|9|7
1578|854|5|26|9|7|2
1022|1478|4|29|0|10|3
649|671|3|-12|5|10|1
2269|580|13|30|6|1|4
4013|1200|2|-11|8|1|9
4755|694|10|8|5|10|7
3599|872|17|8|1|3|3
4053|636|8|24|0|3|3
1594|1332|7|39|6|9|5
3478|764|11|6|2|0|1
3613|17|10|-24|1|8|1
946|598|7|20|6|10|4
1585|454|7|14|5|2|6
2180|53|5|40|4|5|10
1884|660|8|30|0|5|5
831|1053|13|3|5|2|2
17|1121|4|40|8|0|8
3901|1327|1|10|6|8|2
1950|354|3|5|0|5|1
2270|514|6|36|1|5|9
3868|561|17|12|10|5|0
4656|742|11|39|6|0|5
399|497|9|35|5|9|7
1484|1348|2|30|4|3|7
771|1104|3|1|10|0|1
3297|148|15|7|9|6|0
4068|1400|8|5|6|2|4
1320|1405|8|-20|7|10|0
2374|251|7|12|5|7|5
3622|113|10|-28|2|6|0
2379|1492|1|-15|9|1|3
555|779|4|-12|5|7|9
4831|223|15|-21|2|8|0
1526|606|12|-15|2|0|4
2284|1485|17|26|4|2|5
4470|1302|3|24|6|4|1
2321|31|6|2|2|2|2
117|1387|11|21|9|0|8
4382|706|3|-28|8|7|1
2352|351|20|-27|8|9|10
2448|1383|11|1|8|3|8
389|5|19|23|2|4|8
2158|335|17|-12|10|1|2
3530|57|2|22|5|2|3
875|190|19|-7|6|0|10
2183|83|8|31|10|3|7
4510|1064|15|3|7|0|2
4888|4|20|25|3|0|2
3516|1483|18|3|4|6|10
1803|600|4|15|10|6|0
1064|487|14|40|0|7|0
992|1040|10|26|3|9|7
2912|402|7|-7|0|3|4
2572|70|6|23|2|10|3
4788|1440|16|9|2|10|2
4216|386|5|38|4|9|5
943|1269|7|21|9|5|0
513|1126|18|28|6|1|0
1729|994|2|5|1|9|4
1315|258|16|-23|9|8|3
2355|904|10|36|0|7|10
1580|1044|20|34|5|7|5
1054|256|16|-22|10|3|9
3917|554|4|0|6|3|9
446|726|5|28|4|8|2
2865|997|6|-10|10|5|6
353|902|17|36|9|9|10
960|1284|7|-9|6|5|9
250|521|12|6|8|6|9
2124|1010|13|-17|1|0|1
938|591|2|7|5|7|5
463|1111|13|10|4|7|7
418|273|16|12|9|9|3
4896|1135|4|9|4|10|9
3963|1157|1|-3|9|7|8
4859|54|7|38|2|8|3
1664|428|2|-7|8|7|7
1023|96|3|30|10|1|7
1428|116|14|3|0|1|7
2698|647|17|3|1|3|2
2117|108|1|18|5|4|9
2270|140|8|14|8|2|0
832|775|15|-24|10|1|7
629|142|12|30|8|3|10
3636|844|4|27|6|8|10
3201|55|19|9|10|5|8
1681|507|13|-14|4|0|9
3440|1183|18|21|7|3|1
43|738|4|-5|0|5|8
2326|1212|12|10|8|0|9
3918|1413|5|-9|3|7|4
2370|1057|9|4|8|10|7
2559|411|10|-17|9|2|1
1137|985|5|-25|1|2|8
3919|135|18|12|1|0|8
1124|581|16|2|8|7|6
2466|326|6|38|8|1|3
3762|921|15|3|9|2|9
4654|1425|13|12|7|7|3
541|1234|2|33|3|10|7
797|1127|7|-27|8|8|1
3937|1082|19|-30|1|2|9
3461|599|15|40|2|9|4
4327|419|20|11|4|9|1
1702|1283|2|-10|0|9|3
2548|1481|2|38|1|4|8
292|172|12|20|8|4|10
615|229|7|-22|4|3|2
2090|128|1|13|8|5|5
1806|973|14|-21|6|8|10
805|697|12|-6|7|1|0
3039|1267|4|14|2|2|0
466|584|6|-6|5|3|5
4790|997|13|-28|9|8|9
3752|1254|6|-7|8|10|7
3321|715|9|-23|0|7|5
4335|58|19|-15|3|4|5
1733|166|3|18|0|7|3
844|613|1|-24|0|5|5
3711|494|13|-20|4|8|5
4614|748|1|-29|7|7|7
4308|131|3|5|8|7|7
3661|939|15|4|9|6|2
1792|906|20|-7|1|5|8
620|919|15|-11|4|1|10
1750|658|11|-17|2|8|0
1789|823|4|-23|5|6|0
1264|194|15|-17|5|7|1
532|481|15|-9|4|9|6
2607|240|10|-15|10|1|1
3967|1000|14|12|6|10|2
3532|789|8|2|9|7|6
4399|196|13|-9|10|2|8
307|255|17|28|0|5|7
93|1271|15|40|4|6|1
4992|1043|9|19|10|1|9
3593|980|10|-23|9|7|5
4282|1409|7|7|7|7|7
3218|811|19|10|6|9|6
1637|667|16|26|10|2|1
2949|308|14|38|3|4|9
1246|1200|9|13|0|7|4
4458|130|2|-1|7|5|2
557|1040|5|-29|7|0|7
4072|735|5|-14|4|1|3
