4239|3747|3747|offline|2013
2417|3430|3430|offline|1990
876|2612|2612|offline|1976
2385|2671|2671|offline|1982
2082|30|30|offline|2018
491|4927|4927|offline|1983
2148|3398|3398|online|1981
487|2127|487|offline|2012
2147|1544|2147|online|1980
423|1044|423|online|2002
1266|2657|1266|offline|2018
644|2810|2810|offline|1976
3356|3347|3347|online|2016
1086|4223|4223|offline|1983
751|241|751|offline|1980
3852|3543|3543|online|1992
3614|2636|2636|offline|1988
4428|2572|4428|online|1990
3765|749|3765|offline|1982
3894|885|3894|offline|2017
4886|4645|4886|online|1988
4701|231|4701|offline|2016
3708|2418|3708|offline|1996
2812|1729|2812|online|2004
1381|2249|1381|online|1995
566|3846|3846|online|1988
4974|1583|4974|offline|2012
4122|13|13|online|1982
3960|3159|3159|offline|1993
823|2877|823|online|1975
4986|1832|1832|offline|1985
2892|1918|1918|online|2017
492|2458|2458|online|2014
3623|3037|3037|online|2009
4169|3452|4169|online|2010
3956|2569|3956|online|1990
4739|3299|4739|offline|2000
788|1902|1902|offline|2009
2697|2299|2299|offline|1990
1640|1582|1640|offline|1985
2738|2364|2364|online|1977
3229|470|470|offline|1981
1558|2767|2767|online|1979
1089|1503|1503|online|1977
3919|2925|3919|offline|1998
4497|2405|2405|online|2015
4529|2201|4529|online|1991
2953|3419|3419|offline|1970
4530|2703|2703|online|2006
416|4815|4815|offline|1988
3834|919|919|offline|1983
3973|4737|3973|offline|1992
916|1340|1340|offline|1973
4617|493|493|offline|1971
1670|4447|4447|online|1988
4470|4515|4470|offline|1977
1093|1608|1608|offline|2016
3584|341|3584|online|1984
3304|441|3304|online|1999
4137|871|4137|offline|2004
2888|4751|2888|online|2017
895|4321|895|offline|2011
1963|2699|1963|offline|1999
1682|1075|1075|offline|1984
2617|3303|3303|online|1980
3169|2680|3169|online|1985
4952|4306|4306|offline|2014
2904|413|413|offline|1989
291|3300|3300|online|2017
4471|538|4471|online|1997
2182|647|647|offline|1974
885|387|387|online|2017
2491|297|297|online|1999
546|3474|3474|offline|2016
1103|3382|1103|offline|1999
4680|4109|4680|offline|1984
2873|436|436|online|1971
4032|563|4032|offline|2018
4081|882|4081|online|2008
3720|525|525|online|1978
1384|4863|1384|online|2021
2112|640|640|online|2017
4060|41|41|offline|2012
3796|3210|3210|online|1977
4730|4429|4730|online|2007
1426|1754|1426|offline|1978
2476|4350|4350|offline|1983
3397|4785|3397|offline|1977
3274|866|3274|online|2002
206|3847|3847|online|2002
2823|3237|2823|offline|1980
3068|858|3068|online|1989
672|4044|672|online|2008
1239|4674|4674|online|1976
3860|4295|4295|online|1985
723|4656|723|online|1979
896|4109|896|offline|2015
1040|2304|2304|online|2004
3163|1821|3163|offline|2006
3671|776|3671|online|1971
2325|1779|2325|offline|2013
4818|2827|4818|online|1975
1341|1412|1412|online|2004
1532|4871|1532|offline|1970
4503|840|840|offline|2004
1965|2050|2050|online|1991
3827|3859|3859|offline|2008
1641|1999|1999|offline|2002
1494|4008|1494|offline|1991
4593|666|4593|offline|2019
1632|469|1632|offline|1971
1648|3930|1648|online|1994
3705|72|72|offline|1983
2942|2019|2019|offline|1978
1186|1845|1186|online|2019
3432|3833|3432|online|1996
3839|881|3839|offline|2018
1225|2603|2603|offline|2007
1104|1109|1104|offline|1977
3863|2441|2441|offline|2012
1337|2537|1337|online|1973
3084|4798|3084|online|2015
986|764|986|online|1988
271|25|25|online|1973
3625|1199|1199|online|2020
4086|1229|1229|online|1973
577|963|577|online|2004
4326|3774|3774|offline|2017
1017|2677|2677|offline|1973
2303|3026|3026|online|1995
2591|927|2591|online|1971
4525|4869|4869|offline|1983
3698|1736|3698|online|1995
382|1082|382|offline|1995
2158|3504|2158|offline|2009
3589|2713|3589|online|1984
277|2599|277|offline|1975
546|1819|1819|offline|2002
1653|2526|1653|offline|1982
4633|177|177|online|1993
2909|4759|4759|offline|1972
1604|2047|2047|online|2008
2998|4561|4561|offline|1975
757|1064|1064|offline|1987
4867|1252|1252|offline|1981
4441|525|525|offline|2010
945|1285|1285|online|1994
3434|465|465|online|1993
2757|1538|1538|online|2009
1310|214|1310|offline|2009
2675|1368|1368|online|1982
1071|3290|3290|online|2011
4571|2332|4571|offline|2010
734|2211|2211|offline|1980
2098|3223|2098|offline|1981
2690|1650|2690|online|1970
4014|4384|4014|offline|1999
4741|1072|4741|offline|1996
4929|570|570|online|1987
1318|752|752|online|1992
383|4913|4913|offline|1984
1650|3154|3154|offline|2021
1482|4527|4527|offline|2012
2203|3643|3643|offline|1983
541|4828|4828|offline|2002
3789|4276|3789|offline|2004
1177|3355|3355|online|1998
1001|1256|1001|online|1976
3438|4437|3438|online|1995
4122|3315|3315|offline|2021
3036|2272|3036|online|1974
1913|2300|1913|offline|1999
4206|3983|4206|offline|1972
2601|3411|3411|offline|1976
4830|4030|4830|online|2007
739|3714|739|offline|1976
1253|4697|1253|offline|1974
1644|4042|4042|offline|2019
1999|232|1999|online|2009
1901|3869|1901|offline|2012
1038|3182|3182|online|1970
4703|2525|4703|offline|2012
2999|2800|2999|online|1972
1283|4205|1283|offline|2012
1368|4705|1368|online|2019
2994|2021|2994|online|2020
2045|4846|4846|offline|2015
4002|430|4002|offline|1988
3307|3225|3225|offline|1973
1530|2927|2927|offline|1980
1600|2090|2090|online|1972
4377|3553|4377|online|2009
616|3457|3457|offline|1979
4146|2875|2875|online|2002
3122|1096|3122|offline|2012
4544|4707|4707|online|1994
4513|3559|4513|offline|1988
866|1563|866|online|1985
1450|4774|4774|online|1989
2862|372|372|offline|1981
12|2276|12|offline|1977
3840|518|518|offline|1983
2219|4056|2219|online|2013
1832|3375|1832|offline|1986
84|960|960|offline|1974
2077|949|2077|offline|1984
2589|4994|4994|offline|2001
4402|3287|3287|offline|1981
110|3448|3448|offline|2021
1074|10|10|online|1978
2361|375|375|offline|1981
3670|3938|3670|offline|1974
2465|2058|2465|offline|2000
3468|516|516|online|2006
4717|701|701|offline|1974
2687|4678|4678|online|2008
3078|73|3078|online|1992
4839|4326|4326|online|1976
3365|1301|1301|offline|1987
1757|615|615|online|1975
320|4081|320|online|1987
3467|2695|3467|offline|2003
2693|4851|2693|online|1995
663|695|663|offline|2008
955|1982|955|online|2005
2407|2058|2407|online|1984
2|193|193|offline|1977
2940|414|414|online|2006
172|734|734|offline|1996
1294|1262|1294|offline|1975
1668|23|1668|online|2011
4905|1579|4905|offline|2003
2588|4512|4512|offline|2014
2932|3943|3943|offline|1981
3477|705|705|online|1972
970|3712|970|offline|1974
419|4472|419|offline|2002
355|2397|2397|online|1979
644|4408|644|online|1973
983|1952|1952|online|1972
1255|3880|1255|online|2003
4306|1362|1362|online|2004
975|1735|975|offline|2006
3364|3832|3364|online|2009
723|2945|2945|offline|1977
2689|1000|2689|online|2013
2726|3241|2726|online|1976
3169|814|3169|online|1983
3790|3553|3553|online|1974
1401|724|1401|online|2005
1809|2097|2097|offline|2002
779|3931|779|online|2015
2616|2396|2616|online|2015
3148|2008|3148|offline|2005
1064|3512|3512|online|1981
4295|2428|4295|offline|1975
2874|3384|3384|offline|1988
1002|2222|1002|offline|2004
1316|4193|4193|offline|2006
4606|1593|1593|online|2005
3701|3300|3701|offline|1980
3475|52|52|online|1974
606|3273|3273|online|2001
2962|587|587|online|2003
3223|4178|4178|offline|1984
3890|3070|3070|online|2015
48|2266|48|online|1984
3717|3550|3550|online|2010
1955|3643|1955|online|2020
4266|2244|4266|offline|1990
3689|1706|1706|online|2000
2812|325|2812|online|1977
4345|4875|4345|offline|2014
4196|867|4196|offline|2009
3336|4659|4659|online|1985
3281|4791|4791|offline|2003
3477|1061|1061|online|2002
1324|4517|4517|online|1980
2737|4347|4347|online|1987
3418|1268|3418|online|1978
1306|4773|4773|offline|1979
185|901|185|online|1974
3613|1543|1543|online|1980
3502|4191|4191|offline|2013
2968|3840|2968|online|2019
2352|4120|4120|offline|1979
3506|74|3506|offline|1979
560|794|560|offline|2017
2395|1607|2395|online|2017
246|4375|4375|offline|1983
3365|4254|3365|online|1997
3727|2501|2501|offline|2001
148|1228|148|offline|1984
3332|438|438|offline|1976
3914|3639|3639|offline|1999
2540|366|2540|offline|2003
4428|4149|4149|offline|2021
2072|1022|2072|online|1994
2641|4602|2641|offline|1997
3304|2936|3304|offline|2016
4397|790|790|online|1973
1955|2569|1955|online|1993
582|2953|2953|offline|1980
3920|3981|3981|offline|2014
601|3902|3902|offline|1992
3639|126|3639|offline|1975
1377|2248|1377|online|2013
3192|1603|1603|offline|1972
2245|1579|1579|online|2013
145|1525|145|online|2017
320|1716|320|online|1983
1324|564|1324|online|2016
3404|4579|3404|online|2014
3499|3909|3909|offline|2010
778|658|658|offline|2013
362|4381|4381|offline|1970
4490|1851|4490|online|1978
2941|280|280|offline|1985
3856|4333|4333|online|1990
1164|4251|1164|offline|2005
2610|630|2610|online|2009
3255|1634|1634|offline|2012
614|3788|614|offline|2000
730|1499|1499|online|2008
3982|3001|3001|offline|2015
3928|2876|2876|online|2012
