1759|2621|1759|offline|1977
851|957|957|online|2019
3752|2102|3752|offline|1995
4333|2513|4333|online|2020
3467|4540|3467|offline|1985
311|3128|311|online|1988
1566|1852|1852|online|1979
955|3705|3705|online|2009
2275|1766|1766|online|1988
3913|3163|3163|online|1990
3914|3447|3447|offline|1970
4115|427|4115|offline|1989
3793|1218|3793|online|1985
4161|2396|4161|online|1996
3877|740|740|offline|1988
2413|111|2413|online|2017
1165|2080|2080|online|1989
1534|2815|1534|online|1996
3103|2119|2119|online|1980
4131|4722|4722|online|2011
3020|2448|3020|online|2008
462|2065|462|online|1973
2773|4201|2773|online|1998
245|4978|245|online|2004
2413|401|401|online|2007
4963|816|4963|online|1970
482|109|109|offline|1993
4595|2454|4595|offline|2006
4833|3465|4833|online|2013
3031|337|3031|offline|2013
545|1138|545|online|2002
622|2795|622|online|1996
3935|2350|2350|online|1970
1783|3091|1783|online|2000
2982|1023|1023|online|1970
914|1694|914|online|2003
3096|3696|3696|online|2017
3132|3542|3132|offline|2010
1940|1784|1784|offline|1996
2503|3667|3667|online|1999
3784|2007|2007|online|2014
2951|441|2951|offline|2008
906|4624|906|offline|1989
365|2560|365|online|2008
2289|2484|2484|offline|2005
1873|4127|1873|offline|1997
4834|2975|2975|online|2008
1523|4876|1523|online|2016
2572|4119|2572|online|1984
4845|2671|4845|offline|1980
4916|3965|4916|offline|1975
3273|776|3273|offline|2000
3129|2703|3129|offline|2008
2561|4254|2561|offline|1977
4990|312|312|online|2014
4060|1230|1230|online|2013
2330|3289|3289|online|2014
547|2691|2691|online|1970
3432|2800|2800|online|1985
3676|4065|4065|offline|1985
4544|2306|2306|online|1976
3143|3283|3283|offline|2019
2863|3522|3522|online|2013
2054|1806|1806|online|2007
4907|3773|3773|offline|2019
3257|2796|2796|offline|1985
559|2687|559|online|1986
4562|3682|4562|offline|1970
2676|3036|3036|online|1986
4142|1255|4142|offline|2005
3017|1665|1665|online|1994
3709|3697|3709|offline|1981
267|4439|267|offline|1994
4433|2583|2583|offline|2010
719|4852|4852|offline|2001
494|2076|2076|online|2006
1711|4111|4111|offline|1985
4537|313|4537|offline|1972
176|2309|2309|online|1981
962|149|149|online|2015
876|562|876|online|2002
501|716|716|online|1970
3008|1235|1235|offline|1998
1840|3703|3703|offline|2017
3318|2958|2958|online|1992
1721|4705|4705|offline|2019
1082|2417|1082|online|1984
3347|2374|3347|online|1993
3696|3167|3167|online|2011
3487|1898|3487|offline|1977
1900|4561|1900|offline|2002
2422|1250|2422|online|1980
1866|701|1866|offline|2010
2203|1123|2203|offline|2021
3871|539|539|offline|1979
4614|956|956|online|2011
4329|1283|1283|offline|2014
2573|4084|2573|offline|2020
801|494|801|online|2013
1969|472|472|online|1987
1327|4238|4238|offline|1996
1066|4731|4731|online|1986
3729|2734|2734|offline|1972
1120|4846|4846|online|1982
2757|3830|2757|online|1999
2920|1154|2920|offline|1996
529|2565|529|online|1970
522|300|300|offline|2011
4838|4501|4501|offline|2017
1182|4004|4004|offline|2001
4970|4308|4970|offline|2007
3007|1014|3007|offline|2015
2437|4843|4843|offline|1978
3909|4145|4145|online|2002
951|878|951|online|1980
1630|1314|1630|online|2021
2955|1838|2955|online|1992
975|2894|975|offline|2015
3491|1950|1950|online|2014
2818|249|2818|offline|2017
2102|3255|2102|online|2008
4114|2483|4114|online|2006
1916|4892|4892|offline|1980
2005|4752|4752|offline|2007
4710|141|141|online|2006
1530|2529|1530|online|2007
4149|3921|3921|offline|1995
4201|1565|1565|online|1977
4832|1735|4832|offline|1985
2489|4417|2489|offline|1999
3260|1763|3260|offline|1981
4693|14|4693|offline|1980
2654|4520|4520|online|2002
3428|155|155|online|2012
3071|1668|1668|offline|2006
7|2575|2575|offline|1977
4959|3708|4959|offline|1988
3252|1327|3252|offline|1999
1001|1524|1001|offline|2019
1161|579|1161|offline|1999
609|3031|3031|offline|1987
4299|3320|3320|online|2012
2288|2745|2288|offline|1998
1660|4557|4557|online|1999
526|4646|4646|offline|1995
1763|1731|1731|online|2007
1784|3236|1784|offline|1971
724|3139|3139|online|1986
183|1681|1681|offline|2006
3662|3766|3662|online|1973
3924|4128|3924|online|1992
3437|2680|2680|online|2002
4428|733|4428|offline|2000
138|3887|3887|online|2006
842|3060|842|offline|1986
2008|815|815|offline|2016
3313|4724|4724|offline|2018
4185|4171|4185|offline|2020
2606|3111|2606|online|1981
4568|894|894|online|2007
3922|1161|3922|online|2003
1054|3507|3507|offline|2005
1364|4969|1364|offline|2019
3757|3079|3079|online|1996
3555|1029|3555|offline|1998
3905|4587|4587|offline|1990
4167|4837|4837|online|1982
2005|2641|2005|online|2003
1561|676|676|online|1971
1190|4736|1190|offline|2006
3695|835|3695|offline|2020
1170|1917|1170|online|2001
3167|2771|2771|offline|2002
4447|2022|4447|offline|1980
4589|2518|4589|online|2009
2182|4232|4232|online|2015
49|418|418|online|1979
2718|3288|3288|online|2016
2562|1155|2562|offline|2013
1500|41|41|offline|2015
1944|3724|1944|online|1980
4093|4267|4093|online|1986
826|883|883|online|1972
3029|929|929|offline|1985
2086|2893|2086|offline|1998
498|2054|498|offline|1971
1654|4727|1654|online|1979
2353|144|144|offline|1983
1424|3872|3872|online|2021
3735|652|652|offline|1998
34|1072|34|offline|2000
2604|2703|2604|online|1979
4505|3193|4505|online|2019
2419|3824|3824|online|1976
1505|2743|1505|offline|1987
1696|4393|1696|online|1987
716|842|716|online|2019
4388|2498|4388|online|1972
1555|4047|1555|offline|2001
2943|2498|2498|offline|1985
115|3661|115|online|1981
308|3177|3177|offline|2012
2750|2349|2750|offline|2004
1658|2464|1658|offline|2006
1523|4219|1523|online|1990
2589|1191|1191|online|1999
2457|1835|2457|online|2009
3726|4718|4718|online|1987
1806|778|1806|online|2021
4685|640|4685|offline|1992
2773|3267|2773|offline|2014
3073|2191|2191|online|2011
2698|3546|3546|online|2019
3846|992|3846|online|2013
1895|2977|2977|offline|2021
411|3467|411|online|1994
3838|3664|3664|online|2021
2703|3660|2703|offline|2011
4031|2363|2363|online|1991
2814|766|766|online|1979
256|90|90|online|2018
3195|4614|4614|online|2018
1797|1426|1797|online|1995
2204|4653|4653|online|1970
4615|1453|1453|online|2019
1121|4316|4316|offline|1995
209|599|209|offline|2019
1850|4819|4819|online|2015
3821|4978|3821|online|1981
2704|2629|2629|online|1981
1957|1475|1957|offline|1977
4059|1631|1631|online|1972
1898|1891|1891|offline|1983
1022|3811|3811|offline|1990
1656|1808|1656|online|1992
3790|1809|3790|online|2000
393|2434|393|online|1993
2351|4434|2351|offline|2008
3177|360|3177|offline|1988
519|3550|3550|offline|1988
1025|1970|1970|online|2014
2792|3385|2792|online|2006
1896|1119|1119|online|2017
3461|4476|4476|online|1975
3771|4303|3771|offline|1994
2912|636|636|online|1995
2941|4955|4955|offline|1970
1390|2049|1390|offline|1988
3298|1336|1336|online|2003
2451|2688|2688|offline|2010
656|4887|656|online|1974
3073|1919|3073|online|1992
4065|548|4065|offline|2010
2368|953|953|offline|1981
2429|1277|2429|online|1973
447|2315|447|offline|1999
3143|675|675|online|2010
3881|1350|3881|online|2015
2530|1578|1578|online|2019
2888|4098|2888|offline|1980
703|2365|2365|offline|1998
1121|2133|2133|offline|2015
1591|1003|1591|offline|1986
3116|4104|4104|offline|2017
4858|4207|4207|online|2020
733|1118|1118|online|1989
2750|3162|2750|online|1970
3631|648|648|offline|1981
512|4260|4260|online|2000
2399|1111|1111|online|1987
1678|4213|1678|offline|1999
169|3934|3934|offline|1994
4562|2980|2980|offline|1997
1008|1781|1781|offline|1971
1983|1368|1368|online|2017
1553|1390|1553|online|2006
4200|4613|4613|offline|1983
1418|4981|4981|online|1974
4596|4671|4596|online|2000
627|4525|4525|offline|1978
2856|1625|1625|online|2008
77|319|77|online|2016
2731|753|753|offline|1973
2664|4115|4115|online|2014
1950|752|1950|offline|2001
2355|1969|1969|online|2017
3499|836|836|offline|1997
2026|4623|4623|offline|2021
635|694|694|online|1985
4499|1735|1735|online|1981
1622|4406|1622|online|1983
554|241|554|online|1998
2616|2757|2757|offline|1992
4956|1918|4956|offline|1985
454|3398|3398|online|1972
3014|3815|3014|offline|1986
2786|92|2786|online|2015
210|1712|210|online|1998
2925|4101|4101|offline|1993
1633|2511|1633|offline|1994
2375|4181|2375|online|1993
2669|1235|1235|offline|1983
4528|908|4528|offline|1997
2574|4767|4767|online|2005
1530|49|1530|online|1989
4108|631|631|offline|2014
2022|4198|2022|offline|1998
4954|1289|4954|offline|2016
3009|1093|1093|online|1997
1062|1564|1062|offline|1997
3037|4607|3037|online|2009
2071|4392|2071|offline|2001
291|4219|4219|online|1988
883|4402|883|online|1995
673|3919|3919|offline|2007
3909|361|361|offline|2001
4855|1779|1779|online|1972
1799|2402|2402|online|1986
2828|4543|2828|offline|1988
2493|3665|3665|online|2015
2696|3101|3101|offline|1987
1847|241|1847|offline|1999
134|4126|4126|online|1986
4612|2316|2316|online|1996
4281|3461|4281|offline|1975
1326|1178|1326|offline|1994
1148|3734|3734|online|1984
3155|4066|4066|online|1971
4310|332|4310|online|1997
4562|275|275|offline|1981
2411|1194|2411|offline|2010
3988|2360|3988|offline|1978
1327|2363|1327|offline|1996
3334|1385|1385|offline|1984
3065|3619|3065|online|1991
3944|3349|3944|online|1978
4662|691|691|offline|1975
1543|2014|2014|online|1979
152|2236|152|offline|2010
3842|4011|3842|online|2012
3060|129|129|offline|2008
2008|844|844|offline|1989
4115|320|4115|offline|1993
919|672|919|offline|2008
4360|3178|3178|offline|1997
1061|4812|4812|offline|1997
4882|549|4882|offline|2003
1426|2672|2672|offline|1975
1371|4041|1371|offline|1983
2521|4248|2521|offline|1988
307|2252|307|offline|2011
4516|3441|4516|online|2001
1084|3951|3951|online|1986
4413|1615|4413|online|2001
1547|3114|1547|offline|2006
4436|4102|4436|offline|2021
4820|3890|4820|online|1976
1409|4058|4058|online|1996
3812|4569|3812|offline|2011
38|2395|2395|online|1979
4444|3695|4444|online|1978
2055|729|2055|online|1980
3924|1152|1152|online|2009
3759|4334|4334|online|1973
4364|4858|4858|online|1973
4381|4796|4381|offline|1972
3220|2748|2748|online|1998
3078|26|3078|offline|2010
1555|3924|3924|online|2015
80|1324|1324|online|1981
2355|45|2355|offline|1970
3307|3633|3633|online|1988
20|3601|20|offline|1992
4736|3089|4736|offline|1987
1918|475|1918|offline|1982
4825|4615|4615|online|2021
4091|3186|4091|online|1994
2757|2659|2659|offline|1977
1379|4328|4328|offline|1978
1755|1530|1755|offline|2005
4236|2419|2419|online|1996
4763|633|4763|online|1986
228|1979|1979|offline|1987
102|982|982|online|1986
614|3403|614|offline|1998
975|3506|3506|offline|2003
3315|488|488|online|2008
161|1459|1459|offline|1998
3354|1436|1436|offline|1993
4271|4866|4866|offline|1989
2152|4534|4534|offline|2007
2636|1010|1010|online|1970
1968|109|109|offline|1987
4108|4085|4108|online|1997
3117|3576|3576|online|1996
2373|4108|4108|online|1981
2690|2970|2970|offline|1977
3259|2418|3259|offline|1981
475|1465|475|offline|2015
820|4994|820|offline|1996
2278|821|2278|offline|1984
1688|2595|1688|offline|2014
1762|3838|3838|offline|1995
2398|2761|2761|offline|1971
2425|1408|2425|online|1993
3271|1887|1887|online|1973
1980|1999|1999|offline|2017
4177|4956|4177|offline|1981
2313|3988|2313|offline|1992
1763|1932|1763|online|2004
1188|1304|1188|offline|1994
74|246|74|offline|1976
2373|672|672|offline|2003
3629|3816|3816|offline|1974
4747|2974|2974|offline|2020
2465|3782|3782|online|1982
322|3540|322|offline|2017
3957|3721|3721|online|1990
1584|345|345|offline|2008
3133|942|942|offline|2020
589|2830|589|offline|1989
3996|1549|1549|online|1987
3998|3530|3998|online|1989
677|2226|2226|offline|2004
2072|2370|2072|online|2004
3198|4497|3198|online|1992
4753|4981|4753|offline|1990
4107|4285|4285|online|2019
3468|158|3468|offline|1972
3580|3587|3580|offline|1989
1551|2894|1551|online|2017
1794|1400|1400|online|1996
4323|3496|4323|offline|1993
3458|3084|3084|online|2001
699|1443|1443|online|1986
15|1719|1719|online|1970
2719|3813|3813|offline|2020
4118|3352|3352|offline|2018
3988|531|3988|offline|1989
953|3124|3124|online|1991
2350|864|864|offline|1979
1529|1635|1635|online|1971
3289|4947|3289|offline|2007
1643|2466|1643|offline|1973
1508|293|293|online|2002
2844|811|2844|offline|1994
1071|321|321|offline|1981
4204|3507|4204|online|2001
3870|496|3870|offline|1998
3119|4868|3119|offline|2018
2851|2343|2343|online|2005
3580|636|636|offline|1977
3105|3456|3456|offline|1993
732|728|728|offline|1996
1410|58|58|offline|1984
4405|3141|4405|offline|1991
3123|3116|3116|online|2011
1824|149|1824|online|2002
4766|1632|4766|online|2006
2810|2645|2645|offline|2009
4471|3536|3536|offline|1982
924|1914|1914|offline|1994
4279|3111|4279|online|1993
4639|1179|1179|online|1970
3562|3563|3563|offline|2007
170|928|170|online|1988
601|1533|1533|offline|1989
2867|563|2867|offline|1974
4805|778|4805|offline|2013
4226|1583|1583|offline|1971
2287|1178|1178|online|1997
818|3977|3977|offline|1991
2220|2465|2220|online|1981
3886|2033|2033|offline|2004
3346|2322|2322|offline|1997
4421|3676|3676|offline|2017
792|1001|1001|online|1996
3653|648|648|online|2016
3038|812|3038|offline|2015
2151|1476|1476|offline|2012
4852|1742|1742|online|1979
1261|3822|3822|offline|2010
2440|1858|1858|online|1973
3084|757|757|offline|1998
2691|4653|2691|online|1971
2056|2568|2568|offline|1999
4070|4034|4034|offline|2012
639|906|639|offline|2002
247|678|678|online|1989
3854|1295|1295|offline|2005
4502|182|182|online|2018
1885|2730|2730|offline|1992
4220|152|152|offline|1978
3723|1013|3723|online|1980
1118|4079|4079|offline|2002
3459|3246|3246|online|1989
349|2195|2195|offline|1978
1539|3715|1539|online|2006
411|2623|411|offline|2001
1697|3645|3645|offline|2019
2115|4074|2115|online|2000
1074|828|828|online|1977
1324|3665|3665|online|2007
1030|3034|3034|offline|1995
4885|3973|3973|offline|2015
3724|4678|4678|offline|1986
4828|1134|4828|offline|1996
1969|2151|1969|offline|1984
4664|2450|4664|offline|1993
131|3062|3062|offline|2017
3617|4830|3617|online|1983
2874|2368|2874|offline|2006
440|3815|3815|online|1998
1385|3469|3469|online|2017
2199|4013|2199|offline|2001
2099|3770|3770|online|2012
4647|761|4647|offline|1978
4627|562|4627|online|2003
1828|2540|2540|offline|1991
1144|4253|4253|offline|1986
2187|4588|2187|online|1976
2572|1585|1585|offline|1990
3784|3198|3198|online|2007
4030|1165|1165|online|2006
4595|3376|3376|online|1995
4407|348|4407|online|2019
259|3067|3067|online|2003
2498|4955|4955|online|2002
4304|1441|4304|online|2011
1649|3945|3945|online|2021
4559|2623|4559|online|1985
2266|3515|3515|offline|1983
145|2478|145|offline|2015
4642|4974|4642|online|1995
3369|4228|3369|online|1971
2370|2884|2884|online|1999
3121|4100|3121|online|2001
284|1303|1303|offline|2016
1400|2909|1400|offline|1998
3370|3693|3370|online|2018
2622|1502|2622|offline|1987
3617|158|158|online|1986
4989|3414|4989|online|1999
3568|4141|4141|offline|2008
4116|3078|4116|online|2013
2012|3122|2012|offline|2016
979|2186|979|offline|2000
1408|3895|3895|online|1996
3093|3631|3631|offline|2010
3103|2704|3103|online|2004
3696|2586|2586|offline|2013
1408|575|1408|offline|1988
18|494|494|online|1976
3730|1019|3730|offline|2018
3242|3115|3242|online|2009
1231|3194|3194|offline|1975
416|4148|416|online|1996
1801|3813|1801|online|2013
2580|4144|2580|offline|2001
1078|1583|1583|offline|2005
890|3092|3092|offline|2011
2830|4713|4713|offline|1994
4836|3659|4836|online|1983
2616|377|2616|offline|1976
1022|1275|1275|offline|2008
1843|4526|1843|offline|2002
408|1337|408|online|1976
817|3417|3417|online|1990
2721|409|409|online|1992
2682|3943|3943|offline|2008
1314|4501|4501|offline|2007
779|1450|779|online|2014
4911|4524|4524|online|1980
3940|1650|1650|online|1989
4991|1366|4991|online|1984
178|558|178|offline|2013
3632|4864|4864|offline|2012
652|588|652|online|2004
907|4606|907|online|1996
2417|2355|2417|online|2015
1661|1316|1316|offline|1981
1667|3007|3007|offline|2018
2650|2787|2787|offline|2000
669|860|860|offline|2005
1958|2333|2333|offline|1971
2727|4522|2727|offline|2002
2612|1310|1310|online|1983
3606|3697|3697|online|2015
4712|4572|4572|online|2018
42|1329|1329|offline|2021
1257|2657|1257|offline|2007
1460|40|1460|offline|2003
809|660|660|online|1971
2104|2863|2863|online|1993
2016|4985|4985|online|2015
4804|2762|4804|offline|1977
1636|3757|3757|offline|1980
1291|1430|1430|offline|2005
2590|1498|1498|offline|2021
